,FAN_ACTUAL
11889,1.8
7128,10.3
16377,0.6000000000000001
5946,16.0
4583,5.9
12232,2.3000000000000003
13070,1.0
16905,2.1
21221,9.0
3983,18.9
14686,7.4
6303,19.1
9908,3.5800000000000005
780,8.9
17153,1.7000000000000002
5978,1.8
2196,2.6
14089,25.7
22287,3.8
20546,15.5
9832,2.7
6979,1.7000000000000002
18211,10.5
11824,5.2
19393,-0.2
2376,1.5
17630,0.2
11483,0.6000000000000001
6511,0.0
13279,4.5
21477,10.8
14473,4.1000000000000005
5439,9.7
10759,3.8
6493,20.4
8964,4.4
5510,9.4
5330,2.4000000000000004
20250,4.3
4531,16.92
9866,14.3
15587,16.7
16749,2.1
10142,0.9
12089,9.6
16531,2.2
18052,0.8
11280,5.340000000000002
21127,12.9
7788,3.9
3456,32.2
19655,4.7
4940,1.8000000000000005
9223,23.6
21185,17.900000000000006
14916,7.1000000000000005
7099,41.5
8080,2.9000000000000004
16462,0.9
18631,31.34
22357,0.5
20435,0.30000000000000004
18663,0.1
9312,7.439999999999999
6172,10.3
3631,0.30000000000000004
16955,-4.98
6272,9.6
392,6.2
3191,11.4
16,17.8
19056,0.4
21916,4.1000000000000005
19877,4.2
20729,2.6
7394,3.5
593,0.1
4719,4.5
5827,20.700000000000006
10749,0.5
18739,2.6
4798,0.6000000000000001
10634,0.4
4795,3.1
11234,5.5
8656,11.9
163,7.2
671,6.1000000000000005
14308,3.0000000000000004
22177,7.6
16052,5.1000000000000005
14828,14.4
5542,1.4
7993,2.4000000000000004
10900,17.2
7758,5.1
4837,5.8000000000000025
18677,15.9
6548,1.5
4481,2.9000000000000004
3716,5.5
10837,6.0
6140,5.8000000000000025
9956,4.4
1549,4.800000000000002
14818,5.8000000000000025
18428,2.0
767,15.3
5693,2.0
9700,1.2000000000000002
22315,0.0
19686,6.4
4517,13.32
12411,1.6
21395,15.42
20187,2.1
3292,0.30000000000000004
9011,27.74
1403,34.2
1382,33.58
10340,3.6
1638,2.6
14083,3.1
8800,12.2
6406,1.3
9074,3.1
17563,-0.7000000000000001
5448,3.5
12168,9.52
5078,8.0
13564,0.2
17073,6.2
3850,1.2000000000000002
6488,16.6
10145,12.1
13828,1.2000000000000002
7154,1.9
22207,0.1
6610,3.7
5179,8.200000000000001
12330,4.4
18268,0.6000000000000001
19103,0.6000000000000001
21734,2.6
2494,2.1
19420,6.3000000000000025
845,0.2
8734,5.4
11916,8.7
11871,3.2
12415,12.7
7967,3.6
7340,2.9000000000000004
13891,5.7
21306,2.4000000000000004
20425,9.4
7137,0.8
2964,0.4
15751,1.6
18913,2.5
15476,11.6
5772,0.38
17432,1.3
18344,12.3
2530,0.6
11138,7.1
22409,13.5
14716,10.9
8429,8.2
4917,8.2
5901,11.8
8286,2.2
20795,3.7
5656,0.6000000000000001
16127,1.3
5907,0.7000000000000001
7373,1.9
19362,10.7
6721,-0.1
22006,3.2
12686,4.1000000000000005
8264,4.7
7693,5.5
19522,1.4
8325,1.2000000000000002
22335,3.9
12265,1.0
11421,0.30000000000000004
1826,0.0
12329,2.7
560,5.300000000000002
4107,11.5
5435,3.2
4437,0.30000000000000004
10382,10.7
17826,15.3
4406,11.96
21903,27.180000000000003
18073,7.8000000000000025
9917,2.5
21289,12.7
18880,0.17999999999999994
15096,16.8
2817,5.4
16724,23.840000000000003
18792,0.9
5782,1.96
16163,1.1000000000000003
20109,1.6
19169,1.9
9715,1.2000000000000002
10699,15.8
21756,4.9
17396,9.4
4895,13.3
20700,4.5
148,16.14
16669,4.300000000000002
18752,5.9
8555,-0.1
15463,2.0
4443,2.7
7446,20.56
236,2.5
15901,3.0
21960,14.68
10754,3.4000000000000004
7123,1.1
21376,10.5
10123,13.8
13711,0.8
3083,5.9
632,0.8
18877,3.6
2665,3.3
20699,2.3000000000000003
20603,5.8000000000000025
10526,9.5
15836,6.9
10060,4.5
14788,5.9
12075,1.7000000000000002
20894,1.7000000000000002
14109,1.1
9686,27.0
20258,2.5
19201,6.12
5249,6.5
8533,5.6000000000000005
7426,1.7000000000000002
12345,1.5
20838,1.0
7979,6.9
21540,6.7
1735,6.4
14484,0.9
4255,10.1
20423,18.08
2475,3.1
10756,1.3
22390,3.4000000000000004
3713,4.1
6704,2.6
18188,3.1
17091,1.2000000000000002
21529,2.9000000000000004
5189,2.2
20953,16.2
16456,2.9000000000000004
14210,25.0
7843,2.9000000000000004
12640,7.4
14052,3.0
13031,5.2
22033,13.6
6764,10.6
10793,9.9
1125,0.9000000000000004
17625,7.3000000000000025
22125,0.7000000000000001
18733,13.0
11543,0.5
4358,6.8000000000000025
14114,0.9
17727,11.8
22393,0.96
7421,1.1
6652,17.76
17484,2.52
9160,5.4
7622,-1.0
987,2.0
16014,9.3
2852,0.4
11695,1.5
8853,3.7
16336,1.1
14996,10.8
17014,0.0
17633,1.9
19563,1.7000000000000002
16866,0.5
9654,11.8
3040,25.7
16035,8.22
5010,1.5
20997,2.5
3273,1.5
7227,3.1
3683,4.2
6807,11.4
12337,0.9
1316,30.02
3225,0.5
17456,30.96
20647,7.1000000000000005
9852,5.2
5752,4.800000000000002
10617,4.3
16393,1.4
4616,8.5
19481,6.0
21800,0.5
1300,24.5
15222,20.4
21849,6.8
13673,3.9
9900,13.3
5495,20.5
9600,4.7
1798,9.9
12149,1.6
9667,2.7
6441,3.7
8636,1.8
15600,6.1000000000000005
18743,12.8
3654,7.2
7052,27.1
15945,1.2000000000000002
11371,3.0
15710,47.32
1286,6.8000000000000025
19914,13.7
2137,14.9
10828,4.2
12208,14.3
12289,8.0
9873,12.36
16489,10.5
13467,6.3
6894,4.9
9884,3.7
3610,34.24
7151,0.6000000000000001
17347,9.1
6012,1.1
13645,8.6
14113,20.98
4882,17.7
16524,3.1
13076,3.1
12611,4.7
12046,2.8000000000000003
4146,8.700000000000001
8906,2.6
6542,12.0
4431,5.1000000000000005
20528,4.4
406,4.7
20543,0.4
13178,3.8
16173,36.5
8234,7.4
11022,2.5
14051,3.4000000000000004
11563,2.4000000000000004
11556,19.62
16353,16.54
11,5.5
4760,4.5
1177,3.9
10693,-0.4
2863,21.1
6471,6.4
9218,2.9000000000000004
12040,9.8
2989,13.659999999999998
11207,15.5
7010,5.8000000000000025
11530,4.5
14437,35.54
8927,18.340000000000003
12592,19.6
17824,9.5
22137,1.9
2875,47.64
12178,9.0
9108,15.7
2190,3.2
21070,4.3
3726,4.800000000000002
19156,1.7000000000000002
16838,12.8
9013,1.8
8189,2.3000000000000003
1367,1.4
3712,0.5
5450,7.5
17772,1.9
15638,1.5000000000000002
1000,3.9
7761,3.3000000000000003
3553,13.6
4114,4.2
1667,23.74
3173,-1.48
15740,10.2
21760,15.5
488,7.4
19614,24.18
20212,1.4
20898,9.3
12975,15.000000000000002
7848,6.7
5704,3.8
22019,9.2
8133,5.9
17087,9.3
5105,7.0
21170,18.4
3291,9.0
8125,6.0
11865,0.4
13380,0.8
9519,1.1
22010,13.4
13965,4.7
14287,13.8
13598,4.5
21319,9.2
4440,24.56
10055,0.30000000000000004
17370,0.1
21872,13.9
21585,3.6
21750,4.0
15504,24.300000000000004
15577,8.36
5238,-0.7
14646,2.1
15552,1.0
17582,10.0
12373,14.3
21385,1.9
13669,10.5
7519,4.4
9991,8.9
9206,1.0
9556,19.5
10225,2.2
4470,30.46
17275,0.30000000000000004
10985,3.4000000000000004
1969,2.8
12595,13.4
5757,1.1
6294,13.6
12115,4.6000000000000005
13605,0.5
7595,7.9
9110,7.1000000000000005
3249,1.9
6570,2.4000000000000004
6638,0.2
15398,4.2
12504,7.0
125,22.6
16170,0.5
5370,1.2000000000000002
1239,6.4
2289,0.6000000000000001
19124,26.5
8467,6.1000000000000005
1229,20.200000000000006
9200,20.0
6980,7.2
5178,10.4
10724,8.7
1058,9.9
6262,0.9
15360,12.6
281,30.28
14846,3.1
968,4.5
16001,17.68
20337,22.1
1939,20.2
22127,3.3000000000000003
17658,2.1
619,14.820000000000002
18309,2.7
1742,2.2
17774,4.8
18587,1.0
14135,12.9
9847,27.32
3568,2.6
15563,1.6
6116,0.9000000000000001
22379,1.5
3178,8.260000000000002
19576,2.3000000000000003
9499,11.2
6099,12.9
16959,3.1
10552,3.2
13994,16.1
21083,5.1000000000000005
15635,4.4
6276,0.2
9472,8.9
21276,2.8000000000000003
13149,0.9
11083,2.9000000000000004
5724,19.84
10831,0.7000000000000001
16653,1.9
629,2.6
11970,9.2
19465,0.8
19850,0.5
6430,2.8000000000000003
3374,16.1
12588,2.34
13760,4.6000000000000005
10238,-0.1
2113,10.0
3216,3.1
13125,2.0
3814,9.4
8321,14.8
3155,22.42
14296,5.4
2278,6.500000000000001
4599,2.5
13,5.8000000000000025
1646,0.8
17909,0.7000000000000001
2365,1.3
4648,7.5
12197,5.5
374,4.4
20731,1.8
525,7.5
9131,19.6
11561,1.02
13910,-0.3999999999999999
12765,2.6000000000000005
19975,0.8
19342,25.54000000000001
529,7.6
15596,1.3
20098,0.9
9461,29.820000000000004
12473,7.1
17778,7.6
12201,2.7
12582,10.3
11171,9.1
22264,0.4
12003,2.1
6563,4.7
4703,2.9000000000000004
15282,8.5
18096,9.94
15921,25.500000000000004
22146,42.1
955,9.7
6675,0.4
3453,1.2000000000000002
12803,14.4
15140,0.8
8595,8.8
2071,0.9
956,16.900000000000002
16542,0.8
14036,18.58
7005,0.6000000000000001
352,4.1
13518,2.8000000000000003
16309,0.5
6236,9.7
12732,14.5
8946,3.6
14025,0.4
21249,5.0
2920,34.74
15711,0.30000000000000004
4644,19.4
661,0.0
16082,2.2
7057,12.9
10181,8.6
20049,0.6000000000000001
16690,14.2
4790,2.5
2356,0.10000000000000007
11894,14.5
18311,2.9000000000000004
22032,-2.0
19811,2.5000000000000004
20022,13.9
17650,0.7000000000000001
13612,2.2
1560,3.5
11787,15.4
10326,1.1
7179,20.0
15349,0.7000000000000001
15313,12.500000000000002
13258,6.820000000000001
4109,0.92
514,5.7
894,1.4
8601,7.2
16405,0.6000000000000001
22348,0.6000000000000001
899,7.5
207,1.2000000000000002
22099,0.2
458,1.0
2430,8.42
13629,3.5
3389,6.0
3911,13.0
552,8.200000000000001
19528,6.0
6917,14.2
18440,2.6
1925,27.66
17018,1.1
6082,4.2
21622,19.8
18279,2.5
20826,29.5
105,3.3000000000000003
3041,18.2
16369,1.2000000000000002
10361,6.9
18093,5.7
89,10.4
15525,5.9
10433,5.500000000000001
19558,2.4000000000000004
17301,1.5
14451,2.6
18333,0.5
12236,2.5
14056,1.7000000000000002
6368,13.740000000000002
16385,15.4
9127,0.8
8905,19.94
2720,-2.64
16019,6.9
13621,4.3
8783,5.300000000000002
15822,0.8400000000000001
22213,1.2000000000000002
19501,5.6000000000000005
21833,8.9
10640,11.3
9768,3.7
13399,11.6
3762,3.7
213,13.7
17162,4.3
19880,1.3
21095,2.4000000000000004
18427,5.000000000000001
8920,1.4
6154,12.28
8357,8.200000000000001
17773,18.3
4167,0.0
20172,5.6000000000000005
16967,11.3
22392,7.700000000000001
16500,7.9
5109,12.62
22164,4.2
22004,28.94
8712,8.0
1763,13.1
18259,7.4
13547,5.4
11536,0.5
15069,8.0
3224,5.7
526,11.1
15251,8.34
19330,11.400000000000002
12091,20.1
5655,1.6
8884,3.7
6059,34.68000000000001
17343,1.7000000000000002
6342,29.38000000000001
20017,1.2000000000000002
13997,2.1
17434,1.6
8782,11.3
8711,2.4000000000000004
3380,23.3
3676,1.4
5776,2.2
21348,2.8000000000000007
6573,0.2
1607,5.6000000000000005
19994,1.0
22149,0.7000000000000002
22407,12.6
15883,18.9
17175,1.0
8984,0.6000000000000001
19440,-3.1
15522,12.2
1980,2.9000000000000004
11425,14.6
19982,20.3
17317,4.1000000000000005
12155,0.1
12857,7.8
7424,1.0
5626,23.480000000000004
1682,0.9
16133,7.7
20563,5.2
16335,15.3
6446,4.6000000000000005
20500,5.300000000000002
988,1.8
15083,2.7
11645,10.8
19280,2.4000000000000004
20162,6.5
11722,6.7
3093,6.6000000000000005
19539,14.7
13261,1.8
13998,8.32
18207,11.5
17482,17.0
10396,3.7
2844,2.4000000000000004
9078,9.1
3342,1.7000000000000002
16422,3.0
6540,2.6
14288,2.2
3356,0.9
13025,0.9
11745,32.800000000000004
11801,2.6
14414,1.6
7813,1.1
22117,3.3000000000000003
2428,6.6000000000000005
11939,1.0
17070,31.0
4799,2.0
2353,0.7000000000000001
16378,2.8000000000000003
11383,8.1
19136,1.2000000000000002
9077,2.3000000000000003
8073,0.9
14859,3.4000000000000004
17424,8.200000000000001
21891,8.200000000000001
7491,2.2
17649,1.8000000000000005
12771,9.3
21617,29.500000000000004
7059,39.16
13507,1.1
16661,13.5
5084,18.66
2382,6.18
571,2.7
1435,0.5
13281,10.0
9439,3.0
11718,3.4000000000000004
14749,5.1000000000000005
10706,1.0
5445,2.0
1007,28.8
4543,11.0
12987,3.3000000000000003
7009,27.6
2064,29.72
1136,1.5
9882,0.9
10177,13.38
294,3.1
16077,3.5000000000000004
18787,15.1
3998,13.0
9766,17.6
3741,3.9
11700,3.9
2719,6.6000000000000005
21541,20.6
12713,0.8
14870,3.7
16370,21.06
2808,10.3
9017,8.5
16940,6.1000000000000005
16106,5.6000000000000005
2469,7.4
3738,4.5
20670,4.800000000000002
13481,6.9
18988,0.1
362,0.4
6924,8.3
18088,1.5
14688,6.2
2139,15.1
19623,3.1
18767,5.0
7314,5.4
20695,0.6000000000000001
1312,7.4
20314,1.1
6183,-2.5
11303,3.7
1591,7.200000000000001
21749,21.0
18546,5.9
2396,-0.7999999999999998
16701,0.1
14559,12.72
9516,1.0
5233,12.9
21182,1.6
20420,11.7
8987,5.8000000000000025
3020,4.6000000000000005
9903,4.1000000000000005
8228,8.0
9105,7.8000000000000025
13913,1.2000000000000002
5295,15.7
3972,1.8
14663,4.8
4133,16.9
974,25.6
7291,5.5
15585,16.6
17338,6.4
9752,6.6
13774,1.3
5016,8.56
17602,4.3
10874,0.6000000000000001
13239,15.66
18024,34.7
17674,29.04
11873,9.4
17764,11.0
1933,-0.1
4675,20.3
10222,13.6
892,16.1
7287,6.7
7906,18.8
14551,4.9
18850,1.4
7657,1.5
10106,25.88000000000001
18297,0.6000000000000001
11362,15.2
13832,0.9
19120,11.7
726,1.3
7214,8.3
8245,8.8
18180,13.4
15876,4.6000000000000005
20229,6.9
14199,0.6000000000000001
10745,2.8000000000000003
17320,7.8000000000000025
18649,14.1
17208,5.6
7274,28.64
11593,1.0
1389,0.8
3564,3.6
9076,1.3
5429,0.5
22281,0.2
16220,8.8
14899,5.8000000000000025
15512,3.7
14561,7.8
1868,12.5
8202,10.4
806,10.36
4805,8.8
21105,3.4000000000000004
12260,16.9
21476,0.8
22362,0.2
10426,0.7000000000000001
9155,0.8
15152,7.2
4494,15.520000000000005
2632,8.600000000000001
14286,2.8000000000000003
7832,12.0
20772,5.1000000000000005
14269,3.8
145,3.8
2033,0.2
1165,8.2
11692,4.6000000000000005
2050,9.7
20144,11.6
10816,-0.1
12676,11.6
20819,3.68
3430,10.7
21035,1.1
7069,0.0
4361,1.1
10616,1.3
18155,11.7
19895,-0.30000000000000004
271,39.3
12984,17.12
8436,7.1
18416,10.900000000000002
12316,0.8
22163,26.4
9005,10.6
22044,9.6
3810,6.1000000000000005
13919,22.34
15775,1.5200000000000014
9996,1.9
4346,7.9
545,12.1
19625,1.6
8502,8.5
11713,13.9
15229,0.1
9323,0.8
13737,1.5
15520,0.30000000000000004
7564,19.8
17304,2.5
15317,9.9
11779,0.0
6640,8.3
8230,4.6000000000000005
12651,8.6
20662,1.4
2983,4.5
16514,0.4
13409,4.4
2667,6.0
19607,6.4
9374,5.6000000000000005
614,24.6
19945,0.8
17850,0.7000000000000001
4497,5.6000000000000005
19426,0.1
18803,23.9
3294,6.1000000000000005
6737,15.2
1500,39.12
9018,0.8800000000000003
17905,7.8000000000000025
21435,3.5
15023,11.0
11122,1.3
4232,11.7
8820,4.2
4430,0.1
12045,5.7
16774,0.30000000000000004
22265,1.2000000000000002
12182,1.2000000000000002
8592,0.30000000000000004
4806,4.4
21247,14.3
13849,3.0
20377,12.8
11918,8.6
15896,8.1
5319,1.1
7119,6.0
2421,9.6
1750,18.28
11344,4.7
19092,-0.2
12254,1.3
22103,0.5
338,26.6
11855,17.0
1341,4.1000000000000005
21915,1.7000000000000002
3640,-0.7000000000000001
16713,24.08
3004,2.2
6960,1.0
4090,0.8
16314,1.5
18706,1.3
20581,0.8
19933,1.1
9650,1.7000000000000002
8363,6.5
20587,0.6000000000000001
21665,12.2
12418,4.6000000000000005
13350,20.000000000000004
21291,28.58
18023,12.9
9130,2.8000000000000003
60,8.1
1240,0.8
5136,1.1
2343,0.6000000000000001
15048,0.8
2120,0.7000000000000001
1524,3.1
7617,3.9800000000000013
153,27.98
14536,15.0
481,30.4
6122,0.6000000000000001
12652,4.0
12112,0.6000000000000001
15850,41.5
1762,-1.0
15826,30.24
15507,0.4
8942,1.3
7715,0.8
4853,20.7
2711,15.5
20534,0.7000000000000001
17717,4.0
11046,18.3
6819,2.0
20234,2.2
20508,6.8
13081,1.2000000000000002
11555,1.4
19250,6.2
17770,2.8000000000000003
5941,16.640000000000004
3067,6.4
21371,1.1
3629,4.2
21821,4.9
3028,3.3000000000000003
2969,1.6
11664,1.8
8646,27.9
15156,4.800000000000002
21426,2.2
4263,4.800000000000002
17029,24.3
15646,21.5
7992,11.1
18458,6.2
16725,3.1
8041,1.9
15988,0.4
1622,25.58
12875,2.1
7184,20.4
5475,24.7
16458,0.2
8996,1.0
11372,3.2
8633,12.2
18435,6.2
18925,1.4
17685,2.1
1304,11.0
8428,15.5
4033,12.1
2599,16.94
12808,6.6000000000000005
2573,6.7
3186,10.9
19152,25.04000000000001
4831,18.4
20607,5.3
16086,8.7
2106,6.8000000000000025
19063,0.7000000000000001
15517,12.4
12880,6.2
17771,1.5
22056,1.2000000000000002
7083,19.9
13192,3.7
1279,4.800000000000002
13221,7.4
804,3.7
14596,17.32
17939,10.94
20875,0.5
11382,3.7
4566,3.9
22051,5.1000000000000005
15358,4.1000000000000005
4841,5.7
19978,7.4
10112,0.6000000000000001
8705,4.9
20561,3.8
17692,0.0
13859,2.2
9106,1.5
3452,0.6000000000000001
20079,3.0
20626,5.4
2198,0.5
16032,3.6
4425,3.3000000000000003
6150,4.4
14289,20.9
17327,1.1
822,3.4000000000000004
15070,2.3000000000000003
8356,12.3
20931,2.6
12175,9.4
18922,1.7000000000000002
15149,0.2
9503,15.8
21883,9.9
21307,3.5
13575,4.300000000000002
3054,0.9
20059,18.3
7218,3.8
6722,10.0
3300,15.6
19694,6.2
8519,0.0
16380,-0.2
10682,8.7
14295,8.7
10998,13.0
12600,3.9
17216,2.2
11271,0.2
22192,12.8
19846,6.2
7643,8.700000000000001
16438,5.2
14422,5.7
19835,-0.5
10093,1.9
1481,6.2
4873,11.64
13087,7.3000000000000025
16002,9.1
8038,0.5
12342,-1.4
19719,7.6
5797,9.5
11485,9.3
5232,1.2000000000000002
6645,17.64
15534,0.6000000000000001
5490,14.9
768,7.0
18449,0.5
7311,1.2
22343,5.4
20908,27.9
2717,17.700000000000006
2079,13.44
951,20.4
2482,19.9
9181,0.1
1759,6.1000000000000005
9984,8.9
20806,2.8000000000000003
9916,6.7
20085,14.4
4243,0.5
17072,4.6000000000000005
19816,7.0
13395,3.8
4944,4.800000000000002
17350,2.3000000000000003
5588,20.3
16241,0.7000000000000001
10395,2.58
19097,2.7
4757,3.2
4380,13.0
13472,5.9
19956,2.3000000000000003
12997,8.5
5299,11.6
1990,2.2
12312,6.5
12951,4.5
17589,1.1
13490,31.3
4971,1.9
22115,0.6000000000000001
13226,8.6
6783,0.30000000000000004
3600,2.4000000000000004
22384,18.5
8070,9.98
8577,7.18
7973,9.1
10314,7.1
1625,22.6
16920,0.30000000000000004
7970,2.5
13224,-0.44
4212,1.4
6456,10.5
19891,15.1
9524,3.9
11694,14.2
2708,9.7
6514,24.3
4662,0.7000000000000001
20405,5.4
1854,15.0
3072,4.2
19256,5.300000000000002
19414,0.5
14755,39.7
1645,7.2
3417,2.3000000000000003
3476,14.840000000000002
11053,23.42
1792,39.58
13718,1.7000000000000002
15114,13.6
3797,10.86
3368,0.8
11559,7.500000000000001
7196,8.9
22021,4.2
11641,0.8
8795,3.9
21646,2.2
126,11.6
5959,2.2
20260,4.2
13635,0.4
15343,2.0
4451,2.3000000000000003
7147,24.14
19915,23.92
827,0.5000000000000001
22012,1.4
17368,15.0
11473,0.4
7783,10.1
10380,3.0
21948,1.4
2443,3.7
10541,3.7
16729,8.3
814,18.700000000000006
12999,4.0
11397,1.7000000000000002
21393,4.2
22176,18.340000000000003
14153,9.4
12298,11.2
5779,0.4
2116,2.3
793,14.7
10147,9.6
6898,5.9
2674,4.6000000000000005
16478,5.0
15770,2.1
20609,2.1
3756,2.8000000000000003
2891,0.4
18755,5.8
14382,17.7
20103,19.5
3228,0.06
7863,24.06
6359,4.0
21538,19.02
13429,5.9
11104,24.70000000000001
18249,4.0
13946,11.1
4612,30.3
19029,2.8000000000000003
2243,2.0
5373,2.9000000000000004
2336,17.32
17334,9.54
11260,6.7
1120,11.0
10789,14.1
18588,19.3
419,0.7000000000000001
922,0.30000000000000004
9446,7.2
5408,25.1
5788,3.3000000000000003
15374,-1.2
17586,11.1
8389,21.200000000000006
1970,5.2
11302,5.4
4018,1.9
3687,10.7
18381,22.72
20417,4.1
12790,0.9
11246,31.1
1248,19.1
2192,3.0
19096,-0.1
9184,0.8
18574,5.500000000000001
4670,4.2
5984,8.9
6565,8.100000000000001
7804,6.9
11954,8.0
6943,3.9
9510,2.4800000000000004
10535,1.7000000000000002
18520,14.3
17449,3.9
14060,18.1
16984,14.0
20611,11.42
7577,0.30000000000000004
77,0.0
19282,24.0
15524,1.6
21204,5.6000000000000005
9064,3.3000000000000003
8007,1.1
5951,2.4000000000000004
11157,7.4
3391,5.1000000000000005
5415,2.2
18944,3.9
8162,8.5
19019,10.94
5256,8.440000000000001
3530,4.2
8567,15.1
1908,0.5
21612,14.2
235,15.7
12219,18.200000000000006
17988,44.40000000000001
7984,3.3000000000000003
9310,1.1
3490,2.1
14231,2.3000000000000003
18378,1.9
19208,15.7
21639,8.3
10568,2.2
1342,3.5
8512,2.1
1619,18.200000000000006
5287,5.4
18444,12.4
7041,4.3
2219,12.4
9865,19.5
16644,29.9
21728,9.9
12977,3.3000000000000003
20128,25.04000000000001
14594,0.8
18410,4.0
6988,10.3
20618,2.8000000000000007
1917,7.3000000000000025
1828,16.8
9765,1.7000000000000002
12607,1.2000000000000002
12941,1.2000000000000002
6233,0.1
21692,3.2
6283,13.6
4208,19.64
12819,15.46
16608,5.8000000000000025
9333,14.7
6469,7.6
13746,1.7000000000000002
15385,11.1
13703,14.7
10954,7.1000000000000005
846,9.8
20673,15.2
5560,12.8
13234,0.5
14309,5.9
18935,15.7
13917,0.7000000000000001
117,1.1
8837,6.1
14043,0.20000000000000012
8659,3.5
16389,14.4
5342,21.8
9111,0.9
10787,20.78
4324,0.4
17447,11.7
2590,0.4
13046,2.0
20119,1.3000000000000005
13918,0.9
10589,16.1
19901,2.5
11613,1.0
6767,23.5
5622,3.5
1605,7.5
18117,16.56
21700,1.7000000000000002
3812,2.9000000000000004
14277,0.6000000000000001
17260,20.1
10554,0.0
10167,7.6
1761,7.3000000000000025
15679,0.8
19123,1.8
2472,1.1
15913,3.4000000000000004
6738,24.9
15728,0.2
12199,1.7000000000000002
7943,8.5
12910,1.4
14369,1.6
20590,21.1
6371,5.6000000000000005
16616,5.2
8258,1.5
7561,21.1
9795,3.0
6168,0.30000000000000004
11475,19.200000000000006
3596,8.0
6288,28.20000000000001
4632,1.7000000000000002
15147,0.8
16509,5.199999999999998
6229,0.16000000000000006
17680,0.0
18360,2.3000000000000003
21845,-0.7
10267,8.5
12772,1.2000000000000002
5750,21.5
8152,-0.4
13503,1.2000000000000002
3086,1.2000000000000002
1906,1.0
6882,0.7000000000000001
7673,13.400000000000002
19729,6.7
8172,11.5
21789,27.16
5870,4.700000000000001
19181,6.8
17302,16.3
18030,6.1
5122,28.38000000000001
5126,0.6000000000000001
13623,7.7
15034,22.7
4621,5.8000000000000025
6809,0.10000000000000007
16748,14.8
15745,1.4
11479,1.8
2125,8.3
8150,1.0
8717,15.6
13013,20.74
55,0.7000000000000001
17022,1.2000000000000002
302,1.7000000000000002
17660,0.30000000000000004
14178,21.5
13568,12.3
4432,6.1000000000000005
20028,21.200000000000006
20527,7.6
19262,3.4000000000000004
12394,1.6
10478,0.7000000000000001
10453,9.1
5240,19.8
10488,3.8
16282,6.0
14124,1.0
10160,9.8
18977,15.7
18777,16.5
16907,8.3
6376,21.0
6981,11.8
13716,1.3
3900,3.3000000000000003
22016,10.5
12891,2.0
21508,0.8
11314,1.4
10161,1.6
17055,5.300000000000002
4188,0.4
666,0.8
3266,0.5
18271,0.8
8472,0.2
9911,0.9
12647,21.54
11637,24.9
6090,4.800000000000002
6238,0.30000000000000004
15183,2.4000000000000004
7350,0.0
17144,3.9
6254,21.800000000000004
18290,0.8
12234,3.6000000000000005
12015,11.0
3818,2.4000000000000004
6269,0.8
4300,13.8
5569,0.2
14388,14.0
7941,2.8000000000000003
4164,28.92
19963,3.9
19216,0.6000000000000001
19856,9.0
16521,1.1
7043,3.4000000000000004
4892,12.2
18564,0.20000000000000012
10320,19.6
19561,3.3000000000000003
4854,3.2
4637,4.1000000000000005
21499,6.7
9550,15.4
20645,4.4
17715,5.0
10209,3.5
6941,2.9000000000000004
8017,1.0
9521,6.5
6949,2.1
6881,0.30000000000000004
13051,-0.1
15781,27.6
20914,2.7
4673,13.3
12173,0.9
6996,5.4
1252,19.72
11470,2.8000000000000003
15254,2.8000000000000003
19758,3.8
19198,2.2
21103,10.2
10040,4.4
4858,23.1
8580,1.6
8427,4.9
17461,2.6
10176,21.8
4363,14.0
17154,1.9
10357,1.8
16633,28.8
14489,2.7
7239,16.5
14430,6.3
3419,8.8
10015,7.94
21972,46.78
4976,0.4
4544,1.2000000000000002
17100,0.7000000000000001
